date,open,high,low,close,volume
2017-06-07,0.29,0.295,0.2725,0.283998,17493916.73014839
2017-06-08,0.282044,0.30001,0.2717,0.276152,23744732.13341487
2017-06-09,0.276118,0.298,0.27,0.28694,11517987.58693454
2017-06-10,0.287962,0.296871,0.2686,0.281727,13344852.80003715
2017-06-11,0.281,0.285136,0.248,0.253943,21868979.11432348
2017-06-12,0.25977,0.28,0.248,0.27,9905403.59060872
2017-06-13,0.26864,0.27,0.225001,0.237751,20192780.71824953
2017-06-14,0.24705,0.276301,0.237349,0.26262,10905906.40641902
2017-06-15,0.263726,0.305,0.241003,0.261026,38298572.67588161
2017-06-16,0.260427,0.264678,0.201,0.24498,27628593.808705788
2017-06-17,0.244287,0.258952,0.23,0.249997,11411574.93457862
2017-06-18,0.25062,0.265,0.234375,0.2609,17362873.4444397
2017-06-19,0.2609,0.279298,0.24678,0.264066,16202021.00818411
2017-06-20,0.265525,0.28203,0.25883,0.277698,12197499.19184553
2017-06-21,0.28098,0.325,0.27421,0.309,49532378.41910753
2017-06-22,0.3072,0.31259,0.25123,0.273128,27404639.48316222
2017-06-23,0.271659,0.28202,0.2495,0.272,34134430.54723449
2017-06-24,0.2788,0.294999,0.272001,0.29111,10714119.89883893
2017-06-25,0.292576,0.30486,0.25601,0.277568,55960130.12539682
2017-06-26,0.2777,0.28188,0.243,0.255153,14068131.0244462
2017-06-27,0.26,0.26932,0.21,0.24686,29647931.55123665
2017-06-28,0.24686,0.26212,0.22,0.260999,19704026.04992404
2017-06-29,0.260323,0.269999,0.246384,0.26843,14013995.06635923
2017-06-30,0.269697,0.269999,0.25,0.257784,9698561.06718308
2017-07-01,0.257771,0.259973,0.243633,0.24869,6375681.49499359
2017-07-02,0.246792,0.25249,0.227,0.236885,7478230.34945758
2017-07-03,0.2385,0.2553,0.2275,0.25293,7884667.43272335
2017-07-04,0.25293,0.25683,0.24343,0.252402,9511548.2852602
2017-07-05,0.25215,0.2585,0.2461,0.247021,9980042.29080854
2017-07-06,0.24754,0.257419,0.24157,0.252998,7855816.93966936
2017-07-07,0.25009,0.254124,0.24651,0.25094,4385385.7222873
2017-07-08,0.25026,0.252,0.229501,0.23,12856980.99420325
2017-07-09,0.232134,0.232744,0.2105,0.23,27135214.70697495
2017-07-10,0.22992,0.243,0.22523,0.22575,8776737.01060095
2017-07-11,0.2265,0.22767,0.1701,0.18607,31086439.1167678
2017-07-12,0.18606,0.199999,0.150107,0.177111,48408245.57303456
2017-07-13,0.1757,0.197125,0.165004,0.195101,21486634.10007746
2017-07-14,0.19605,0.218257,0.18,0.191593,21449021.54642333
2017-07-15,0.1902,0.19276,0.1706,0.1837,15784444.909125
2017-07-16,0.18283,0.187297,0.170155,0.171712,12721125.56127783
2017-07-17,0.171715,0.175022,0.1266,0.14692,58004580.28591833
2017-07-18,0.14616,0.175,0.144698,0.172752,29702915.33373008
2017-07-19,0.171489,0.189994,0.16,0.17862,32418596.73742675
