2021-01-11,0.32554,0.3692,0.28312,0.315,599741799.5256282
2021-01-12,0.3151,0.3165,0.2514,0.2878,797403703.899087
2021-01-13,0.2878,0.31,0.277,0.2922,381626841.0831824
2021-01-14,0.2922,0.3104,0.284,0.3059,338987863.54508007
2021-01-15,0.3059,0.30916,0.28302,0.2963,331048617.828729
2021-01-16,0.2962,0.30323,0.26089,0.28,345337887.8987226
2021-01-17,0.28,0.2968,0.27516,0.2792,261154638.57826263
2021-01-18,0.279,0.2856,0.26795,0.2773,204552838.79035875
2021-01-19,0.2772,0.289,0.2714,0.2856,276424584.28579324
2021-01-20,0.2856,0.3298,0.28403,0.29431,411996346.0248439
2021-01-11,0.32554,0.3692,0.28312,0.315,599741799.5256282
2021-01-12,0.3151,0.3165,0.2514,0.2878,797403703.899087
2021-01-13,0.2878,0.31,0.277,0.2922,381626841.0831824
2021-01-14,0.2922,0.3104,0.284,0.3059,338987863.54508007
2021-01-15,0.3059,0.30916,0.28302,0.2963,331048617.828729
2021-01-16,0.2962,0.30323,0.26089,0.28,345337887.8987226
2021-01-17,0.28,0.2968,0.27516,0.2792,261154638.57826263
2021-01-18,0.279,0.2856,0.26795,0.2773,204552838.79035875
2021-01-19,0.2772,0.289,0.2714,0.2856,276424584.28579324
2021-01-20,0.2856,0.3298,0.28403,0.29431,411996346.0248439
2021-01-11,0.32554,0.3692,0.28312,0.315,599741799.5256282
2021-01-12,0.3151,0.3165,0.2514,0.2878,797403703.899087
2021-01-13,0.2878,0.31,0.277,0.2922,381626841.0831824
2021-01-14,0.2922,0.3104,0.284,0.3059,338987863.54508007
2021-01-15,0.3059,0.30916,0.28302,0.2963,331048617.828729
2021-01-16,0.2962,0.30323,0.26089,0.28,345337887.8987226
2021-01-17,0.28,0.2968,0.27516,0.2792,261154638.57826263
2021-01-18,0.279,0.2856,0.26795,0.2773,204552838.79035875
2021-01-19,0.2772,0.289,0.2714,0.2856,276424584.28579324
2021-01-20,0.2856,0.3298,0.28403,0.29431,411996346.0248439
